tokens,ner_labels,pos_labels
"['gambar', 'kanak', '2', 'membaling', 'batu', 'ke', 'arah', 'imam', 'ketika', 'sedang', 'shalat', '.', 'mohon', 'ibu', 'bapa', 'pantau', 'anak', 'masing-masing', ' \u200d ', 'masjid', 'nurul', 'iman', 'taman', 'sri', 'lambak', 'kluang']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'B-GPE']","['NN', 'NN', 'CD', 'VB', 'NN', 'IN', 'NN', 'NN', 'SC', 'RB', 'VB', 'Z', 'RB', 'NN', 'NN', 'VB', 'NN', 'RB', 'SYM', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']"
"['hari', 'ini', 'buka', 'puasa', 'di', 'taman', 'dengan', 'kucing', 'dan', 'sejuta', 'umat', 'chukai', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['NN', 'PR', 'VB', 'NN', 'IN', 'NN', 'IN', 'NN', 'CC', 'CD', 'NN', 'NNP', 'Z']"
"['siapa', 'yang', 'lagi', 'bingung', 'kalo', 'lagi', 'di', 'blok', 'm', 'mau', 'kemana', '?', 'atau', 'bingung', 'mau', 'ngapain', 'saja', 'selama', 'di', 'blok', 'm', '?', 'sini', 'aku', 'kasih', 'recommendation', 'place', 'to', 'go', '&', 'fun', 'activities', 'in', 'blok', 'm', 'jakarta']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-GPE']","['WH', 'SC', 'RB', 'JJ', 'SC', 'RB', 'IN', 'NNP', 'NNP', 'MD', 'WH', 'Z', 'CC', 'JJ', 'MD', 'WH', 'RB', 'IN', 'IN', 'NNP', 'NNP', 'Z', 'PR', 'PRP', 'VB', 'NN', 'NN', 'IN', 'VB', 'SYM', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'NNP']"
"['blok', 'm', 'berduka', 'euy', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O']","['NNP', 'NNP', 'VB', 'UH', 'Z']"
"['recap', 'hari', 'ini', 'di', 'blok', 'm', '.', 'litereli', 'habis', 'dari', 'ps', 'langsung', 'caw', 'karena', 'di', 'ps', 'gabisa', 'window', 'shopping', 'too', 'luxury']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","['NN', 'NN', 'PR', 'IN', 'NNP', 'NNP', 'Z', 'RB', 'RB', 'IN', 'NNP', 'RB', 'VB', 'SC', 'IN', 'NNP', 'MD', 'NN', 'VB', 'RB', 'JJ']"
"['hii', 'aku', 'pindah', 'ke', 'blok', 'm', 'yah', 'hari', 'ini', '.', 'start', 'jam', '2', 'siang', 'masih', 'ada', 'slot', 'kosong', 'kalo', 'ada', 'yang', 'mau', 'isi']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'PRP', 'VB', 'IN', 'NNP', 'NNP', 'UH', 'NN', 'PR', 'Z', 'VB', 'NN', 'CD', 'NN', 'RB', 'VB', 'NN', 'JJ', 'SC', 'VB', 'SC', 'MD', 'VB']"
"['@sushimenta1', 'fotonya', 'banyak', 'ditempel', 'nih', 'di', 'tembok', 'area', 'blok', 'm-gedung', 'm']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC']","['NNP', 'NN', 'JJ', 'VB', 'RP', 'IN', 'NN', 'NN', 'NNP', 'NNP', 'NNP']"
"['fudgybro', 'blok', 'm', 'iseng', 'coba', 'pas', 'baru', 'buka', 'juga', 'sampe', 'sekarang', 'masih', 'sering', 'waiting', 'list', 'kalo', 'sore', 'must', 'try', 'cookie', 'bomb', 'nya', '!', 'nanti', 'dikasih', 'ice', 'cream', 'gini', 'terus', 'coklatnya', 'jadi', 'keluar', 'tempatnya', 'agak', 'kecil', 'sih', 'sayangnya']","['B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'JJ', 'VB', 'NN', 'RB', 'VB', 'RB', 'IN', 'RB', 'RB', 'RB', 'VB', 'NN', 'SC', 'NN', 'MD', 'VB', 'NN', 'NN', 'PRP', 'Z', 'RB', 'VB', 'NN', 'NN', 'RB', 'RB', 'NN', 'VB', 'VB', 'NN', 'RB', 'JJ', 'RP', 'RB']"
"['masjid', 'nurul', 'iman', '(', 'blok', 'm', 'square', ')']","['B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['NNP', 'NNP', 'NNP', 'Z', 'NNP', 'NNP', 'NNP', 'Z']"
"['kemarin', 'dateng', 'ke', 'oh', 'beauty', 'fest', 'terus', 'mampir', 'ke', 'booth', 'tavi', '.', 'ternyata', 'ada', 'workshop', 'italian', 'charm', 'tiap', 'belanja', '200k', 'saja', 'imut', 'banget', 'huehe', 'weekend', 'ini', 'masih', 'ada', 'btw', 'gas', 'langsung', 'ke', 'pasaraya', 'blok', 'm', '!', '!', '!']","['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O']","['NN', 'VB', 'IN', 'NNP', 'NNP', 'NNP', 'RB', 'VB', 'IN', 'NN', 'NNP', 'Z', 'VB', 'VB', 'NN', 'JJ', 'NN', 'DT', 'VB', 'CD', 'RB', 'JJ', 'RB', 'UH', 'NN', 'PR', 'RB', 'VB', 'RB', 'VB', 'RB', 'IN', 'NNP', 'NNP', 'NNP', 'Z', 'Z', 'Z']"
"['pujasera', 'blok', 'm', 'asli', 'deh', 'blok', 'm', 'tuh', 'sebenernya', 'murah', 'kalo', 'kalian', 'pinter', 'nyari', 'nya', '.', 'salah', 'satu', 'rekomendasi', 'aku', 'kalo', 'mau', 'makan', 'murah', '20rb', 'sudah', 'dapet', 'makan', '+', 'minum', 'tapi', 'tempatnya', 'agak', 'panas', 'ya', '&', 'kalo', 'bisa', 'jangan', 'di', 'jam', 'makan', 'siang', 'karena', 'bakalan', 'pusing', 'lihat', 'banyak', 'orang']","['B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'JJ', 'RP', 'NNP', 'NNP', 'RP', 'RB', 'JJ', 'SC', 'PRP', 'JJ', 'VB', 'PRP', 'Z', 'JJ', 'CD', 'NN', 'PRP', 'SC', 'MD', 'VB', 'JJ', 'CD', 'RB', 'VB', 'VB', 'SYM', 'VB', 'SC', 'NN', 'RB', 'JJ', 'UH', 'SYM', 'SC', 'MD', 'NEG', 'IN', 'NN', 'VB', 'NN', 'SC', 'MD', 'JJ', 'VB', 'JJ', 'NN']"
"['@skipberat', 'aku', 'bagian', 'dessert', 'khas', 'adat', 'blok', 'm', 'saja', 'pah']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['NNP', 'PRP', 'NN', 'NN', 'JJ', 'NN', 'NNP', 'NNP', 'RB', 'NN']"
"['ada', 'si', 'cepot', 'di', 'stasiun', 'mrt', 'blok', 'm']","['O', 'O', 'B-PERSON', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC']","['VB', 'DT', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'NNP']"
"['haiiiii', 'sayang', 'amel', 'hari', 'ini', 'blok', 'm', 'loh', 'mari', 'bertemu', 'sayaaang', 'kentjan', 'bareng', 'amel', 'di', 'malam', 'minggu', 'chat', 'untuk', 'info', 'jam', 'kosong', 'dan', 'appointment', 'ya', 'love', '️']","['O', 'O', 'B-PERSON', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['UH', 'NN', 'NNP', 'NN', 'PR', 'NNP', 'NNP', 'RP', 'UH', 'VB', 'NN', 'VB', 'RB', 'NNP', 'IN', 'NN', 'NNP', 'VB', 'IN', 'NN', 'NN', 'JJ', 'CC', 'NN', 'UH', 'NN', 'SYM']"
"['toko', 'baju', 'di', 'blok', 'm', 'yang', 'punya', 'koleksi', 'cantik', 'dan', 'imut', 'mulai', 'dari', 'sweater', 'kemeja', 'blouse', 'dan', 'rok', 'harga', 'terjangkau', '‼', '️', 'pas', 'banget', 'buat', 'cari', 'outfit', 'hari', 'raya', 'ini', 'nanti', 'aku', 'spill', 'alamat', 'offline', 'store', 'cabang', 'bogor', 'jogja', 'cikarang', 'dan', 'lainnya', 'juga', 'ya']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-GPE', 'B-GPE', 'O', 'O', 'O', 'O']","['NN', 'NN', 'IN', 'NNP', 'NNP', 'SC', 'VB', 'NN', 'JJ', 'CC', 'JJ', 'VB', 'IN', 'NN', 'NN', 'NN', 'CC', 'NN', 'NN', 'JJ', 'Z', 'SYM', 'JJ', 'RB', 'IN', 'VB', 'NN', 'NNP', 'NNP', 'PR', 'RB', 'PRP', 'VB', 'NN', 'JJ', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'CC', 'JJ', 'RB', 'UH']"
"['cari', 'makan', 'jaksel', 'plg', 'cucok', 'kalau', 'enggak', 'ke', 'pasaraya', 'blok', 'm', 'm', 'bloc', 'area', 'atau', 'enggak', 'pasar', 'santa', '.', 'tiap', 'minggu', 'muter', 'sana', 'mesti', 'ada', 'saja', 'tenant', 'yang', 'baru', '&', 'banyak', 'bgttt', 'yang', 'enakkk']","['O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VB', 'VB', 'NNP', 'RB', 'JJ', 'SC', 'NEG', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NEG', 'NNP', 'NNP', 'Z', 'DT', 'NN', 'VB', 'PR', 'MD', 'VB', 'RB', 'NN', 'SC', 'JJ', 'SYM', 'JJ', 'RB', 'SC', 'JJ']"
"['hasil', 'sniff', 'perfume', 'hari', 'ini', 'di', 'oh', 'beauty', 'festival', 'di', 'blok', 'm', 'nemu', 'banyak', 'parfum', 'lokal', 'baru', 'yang', 'wanginya', 'unik-darderdor', '!', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'VB', 'NN', 'NN', 'PR', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'VB', 'JJ', 'NN', 'JJ', 'JJ', 'SC', 'NN', 'JJ', 'Z', 'Z', 'Z']"
"['ini', 'wajib', 'dicoba', 'sih', 'salah', 'satu', 'rekomendasi', 'tempat', 'makan', 'sampe', 'jam', '1', 'pagi', 'claypot', 'nya', 'enak', 'banget', 'apalagi', 'pke', 'nasi', '.', 'neighbor', '-', 'blok', 'm']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC']","['PR', 'JJ', 'VB', 'RP', 'JJ', 'CD', 'NN', 'NN', 'NN', 'IN', 'NN', 'CD', 'NN', 'NN', 'PRP', 'JJ', 'RB', 'SC', 'VB', 'NN', 'Z', 'NNP', 'Z', 'NNP', 'NNP']"
"['tiba', '2', 'telepon', 'nanya', ':', 'resto', 'yang', 'kita', 'makan', 'ramen', 'tuh', 'apa', 'ya', '?', 'ini', 'aku', 'di', 'blok', 'm', 'tapi', 'kayaknya', 'nyasar', 'enggak', 'ada', 'ya', '.', 'lu', 'gaboleh', 'ke', 'situ', 'bawa', 'orang', 'lain', 'usaha', 'sendiri', 'kalo', 'mau', 'cari', 'tempat', 'nge', 'date', '+', 'makan', 'yang', 'enak']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'CD', 'VB', 'VB', 'Z', 'NN', 'SC', 'PRP', 'VB', 'NN', 'RP', 'WH', 'RP', 'Z', 'PR', 'PRP', 'IN', 'NNP', 'NNP', 'CC', 'RB', 'VB', 'NEG', 'VB', 'UH', 'Z', 'PRP', 'MD', 'IN', 'PR', 'VB', 'NN', 'JJ', 'VB', 'JJ', 'SC', 'MD', 'VB', 'NN', 'RP', 'VB', 'SYM', 'VB', 'SC', 'JJ']"
"['penuh', 'nikmat', 'blok', 'm', 'square', 'aku', 'akuin', '...', 'kalo', 'kesini', 'tuh', 'susah', 'banget', 'dapet', 'tempat', 'duduk', '.', 'kalo', 'udah', 'jam', '12', 'fixxx', 'gadapet', 'kursi', '.', 'kalo', 'rame', 'tau', 'kan', 'apa', '?', 'yup', 'enak', '.', 'aku', 'sempat', 'cobain', 'ayam', 'lada', 'hitam', 'nya', 'enak', 'banget', '...', 'pantesan', 'rame', 'kalau', 'kesini', 'sharing', 'saja', 'ya', 'porsinya']","['B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'PRP', 'VB', 'Z', 'SC', 'VB', 'RP', 'JJ', 'RB', 'VB', 'NN', 'VB', 'Z', 'SC', 'RB', 'NN', 'CD', 'RB', 'VB', 'NN', 'Z', 'SC', 'JJ', 'VB', 'RP', 'WH', 'Z', 'RB', 'JJ', 'Z', 'PRP', 'MD', 'VB', 'NN', 'NN', 'JJ', 'PRP', 'JJ', 'RB', 'Z', 'RB', 'JJ', 'SC', 'VB', 'VB', 'RB', 'UH', 'NN']"
"['okeng', ""let's"", 'go', 'mnjdi', 'skena', 'blok', 'm', '^', '___', '^']","['O', ""O"", 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']","['UH', ""VB"", 'VB', 'VB', 'NN', 'NNP', 'NNP', 'SYM', 'SYM', 'SYM']"
"['enggak', 'jadi', 'ke', 'blok', 'm', 'jam', 'segini', 'saja', 'masih', 'di', 'manggarai']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-GPE']","['NEG', 'VB', 'IN', 'NNP', 'NNP', 'NN', 'RB', 'RB', 'RB', 'IN', 'NNP']"
"['ke', 'blok', 'm', 'jam', 'segini', 'rame', 'enggak', 'ya', 'guys', '?']","['O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'NNP', 'NNP', 'NN', 'RB', 'JJ', 'NEG', 'UH', 'NN', 'Z']"
"['biar', 'enggak', 'puyeng', 'politik', 'mulu', 'ini', 'rekomendasi', 'makan', 'malam', 'kalcer', 'di', 'blok', 'm', 'kedai', 'penuh', 'nikmat']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC']","['SC', 'NEG', 'JJ', 'NN', 'RB', 'PR', 'NN', 'VB', 'NN', 'JJ', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']"
"['ini', 'mah', 'nontonin', 'orang', 'ngedate', 'di', 'blok', 'm', '️']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['PR', 'RP', 'VB', 'NN', 'VB', 'IN', 'NNP', 'NNP', 'SYM']"
"['tadi', 'enggak', 'sengaja', 'lewat', 'daerah', 'blok', 'm', 'kaget', 'kirain', 'dm', 'aku', 'muncul', 'di', 'billboard', 'eh', 'taunya', 'kontennya', 'mr', '.', 'diy']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG']","['RB', 'NEG', 'VB', 'VB', 'NN', 'NNP', 'NNP', 'JJ', 'VB', 'NN', 'PRP', 'VB', 'IN', 'NN', 'UH', 'RB', 'NN', 'NNP', 'Z', 'NNP']"
"['warganya', 'bekasi', 'tapi', 'mainnya', 'ke', 'blok', 'm', '\u200d']","['O', 'B-GPE', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['NN', 'NNP', 'CC', 'VB', 'IN', 'NNP', 'NNP', 'SYM']"
"['kamakura', 'citywalk', 'sudirman', '.', 'biasanya', 'makan', 'yang', 'di', 'blok', 'm', 'kali', 'ini', 'nyobain', 'yang', 'di', 'citywalk', '.', 'pesen', 'kids', 'curry', 'rice', '+', 'karaage', '1', 'kg', 'buat', 'sharing', '.', 'dessertnya', 'cheesecake', 'dan', 'pumpkin', 'pudding']","['B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'NNP', 'NNP', 'Z', 'RB', 'VB', 'SC', 'IN', 'NNP', 'NNP', 'NN', 'PR', 'VB', 'SC', 'IN', 'NNP', 'Z', 'VB', 'NN', 'NN', 'NN', 'SYM', 'NN', 'CD', 'NND', 'IN', 'VB', 'Z', 'NN', 'NN', 'CC', 'NN', 'NN']"
"['@samsungid', 'lokasi', '@initiaraandini', 'di', 'taman', 'literasi', 'martha', 'christina', 'tiahahu', 'jakarta', 'blok', 'm', 'mudah', 'banget', 'nemuin', 'lokasinya', 'pakai', 'fitur', 'circle', 'to', 'search', 'wish', 'me', 'luck', 'semoga', 'dapet', 'thr', 'dari', '@samsungid']","['B-ORG', 'O', 'B-PERSON', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'B-GPE', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']","['NNP', 'NN', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'JJ', 'RB', 'VB', 'NN', 'VB', 'NN', 'VB', 'IN', 'VB', 'VB', 'PRP', 'NN', 'RB', 'VB', 'NN', 'IN', 'NNP']"
"['viral', 'adik', 'kakak', 'nekat', 'jual', 'ginjal', 'di', 'bundaran', 'hi', 'demi', 'bebaskan', 'sang', 'ibu', 'ditahan', 'polisi', 'tiap', 'hari', 'selalu', 'ada', 'info', 'terbaru', 'dari', 'polisi', ' \u200d️']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'NN', 'NN', 'JJ', 'VB', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'VB', 'DT', 'NN', 'VB', 'NN', 'DT', 'NN', 'RB', 'VB', 'NN', 'JJ', 'IN', 'NN', 'SYM']"
"['mrt', 'bundaran', 'hi', 'indonesia', '2030']","['B-LOC', 'I-LOC', 'I-LOC', 'B-GPE', 'O']","['NNP', 'NNP', 'NNP', 'NNP', 'CD']"
"['dalam', 'rangka', 'memperingati', 'hari', 'bebas', 'bau', 'badan', 'pada', '8', 'maret', 'ini', 'deorex', 'membagikan', 'puluhan', 'ribu', 'produk', 'penghilang', 'bau', 'badan', 'gratis', 'di', '3', 'titik', 'halte', 'tije', 'ini', ':', 'halte', 'csw', 'bundaran', 'hi', 'astra', 'slipi', 'petamburan', 'ada', 'yang', 'udah', 'dapat', '?']","['O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']","['IN', 'NN', 'VB', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'CD', 'NNP', 'PR', 'NNP', 'VB', 'DT', 'CD', 'NN', 'NN', 'NN', 'NN', 'JJ', 'IN', 'CD', 'NN', 'NN', 'NNP', 'PR', 'Z', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VB', 'SC', 'RB', 'VB', 'Z']"
"['guys', 'aku', 'habis', 'dari', 'this', 'is', 'not', 'exhibition', 'di', 'mrt', 'bundaran', 'hi', '(', 'di', 'gate', 'biasa', ')', '!', '🇵🇸', 'dapat', 'byk', 'banget', 'info', 'ttg', 'palestina', 'lewat', 'visual', 'interaktif', 'mereka', '.', 'selain', 'bisa', 'diskusi', 'dengan', 'teman', '2', 'lain', 'ada', 'spot', 'baca', 'koleksi', 'buku', 'ttg', 'palestina', 'area', 'gambar', 'survei', 'aksi', '&', 'infografis', 'lainnya', '!', '️']","['O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O','O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O',  'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NN', 'PRP', 'RB', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'Z', 'IN', 'NN', 'JJ', 'Z', 'Z', 'SYM', 'VB', 'JJ', 'RB', 'NN', 'IN', 'NNP', 'IN', 'JJ', 'JJ', 'PRP', 'Z', 'IN', 'MD', 'VB', 'IN', 'NN', 'CD', 'JJ', 'VB', 'NN', 'VB', 'NN', 'NN', 'IN', 'NNP', 'NN', 'NN', 'NN', 'NN', 'SYM', 'NN', 'JJ', 'Z', 'SYM']"
"['00.33', 'anggota', 'gabungan', 'kepolisian', 'daerah', 'metro', 'jaya', 'melaksanakan', 'kegiatan', 'patroli', 'cipta', 'kondusif', '(', 'cipkon', ')', 'di', 'sekitaran', 'bundaran', 'hi', 'dan', 'sepanjang', 'jalan', '.', 'sudirman-thamrin', 'antisipasi', 'gangguan', 'kamtibmas', 'dan', 'balap', 'liar', '.']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['CD', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'VB', 'NN', 'NN', 'NN', 'JJ', 'Z', 'NN', 'Z', 'IN', 'NN', 'NNP', 'NNP', 'CC', 'JJ', 'NNP', 'Z', 'NNP', 'NN', 'NN', 'NN', 'CC', 'NN', 'JJ', 'Z']"
"['dongo', 'bat', 'nyoba', 'make', 'qris', 'tap', 'di', 'lebak', 'bulus', 'ke', 'fx', 'senayan', 'ternyata', 'di', 'senayan', 'gabisa', 'tap', 'out', 'karena', 'baru', 'ada', 'di', 'bundaran', 'hi', '&', 'lebak', 'bulus', 'wkwkkwkwkwkwkwk', '.', 'tapi', 'enak', 'sih', 'pake', 'ginian', 'kata', 'petugas', 'di', 'senayan', 'bilang', 'besok', 'mulai', 'bisa', 'disana', 'pakai', 'qris', 'tap']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['JJ', 'RB', 'VB', 'VB', 'NNP', 'VB', 'IN', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'VB', 'IN', 'NNP', 'MD', 'VB', 'IN', 'SC', 'RB', 'VB', 'IN', 'NNP', 'NNP', 'SYM', 'NNP', 'NNP', 'UH', 'Z', 'CC', 'JJ', 'RP', 'VB', 'RB', 'VB', 'NN', 'IN', 'NNP', 'VB', 'NN', 'VB', 'MD', 'RB', 'VB', 'NNP', 'VB']"
